,Sign,Type
308,./lenet_images/-6x1MtfmYzL-4Le88RwwJQ_2.jpg,other-sign
309,./lenet_images/-6ZUAKHcnb1x1wsKR3pk5w_0.jpg,other-sign
310,./lenet_images/-6ZUAKHcnb1x1wsKR3pk5w_1.jpg,other-sign
311,./lenet_images/-6ZUAKHcnb1x1wsKR3pk5w_2.jpg,regulatory--maximum-speed-limit-5--g1
312,./lenet_images/-7Bt1OY6lXDFhVWl0qexRg_0.jpg,other-sign
313,./lenet_images/-7Bt1OY6lXDFhVWl0qexRg_1.jpg,regulatory--maximum-speed-limit-50--g1
314,./lenet_images/-7Bt1OY6lXDFhVWl0qexRg_2.jpg,regulatory--no-overtaking--g2
315,./lenet_images/-7Bt1OY6lXDFhVWl0qexRg_3.jpg,other-sign
316,./lenet_images/-7Bt1OY6lXDFhVWl0qexRg_4.jpg,other-sign
317,./lenet_images/-7Bt1OY6lXDFhVWl0qexRg_5.jpg,complementary--extent-of-prohibition-area-both-direction--g1
318,./lenet_images/-7Bt1OY6lXDFhVWl0qexRg_6.jpg,other-sign
319,./lenet_images/-7Bt1OY6lXDFhVWl0qexRg_7.jpg,other-sign
320,./lenet_images/-7Bt1OY6lXDFhVWl0qexRg_8.jpg,other-sign
321,./lenet_images/-7DRi7Kw86EWW9qtV76a9Q_0.jpg,warning--road-narrows-left--g2
322,./lenet_images/-7DRi7Kw86EWW9qtV76a9Q_1.jpg,regulatory--keep-right--g4
323,./lenet_images/-7DRi7Kw86EWW9qtV76a9Q_2.jpg,other-sign
324,./lenet_images/-7DRi7Kw86EWW9qtV76a9Q_3.jpg,other-sign
325,./lenet_images/-7DRi7Kw86EWW9qtV76a9Q_4.jpg,other-sign
326,./lenet_images/-7DRi7Kw86EWW9qtV76a9Q_5.jpg,regulatory--no-entry--g1
327,./lenet_images/-7EfEHwbX48dAkPaqd3P-Q_0.jpg,warning--children--g2
328,./lenet_images/-7EfEHwbX48dAkPaqd3P-Q_1.jpg,other-sign
329,./lenet_images/-7EfEHwbX48dAkPaqd3P-Q_2.jpg,other-sign
330,./lenet_images/-7EfEHwbX48dAkPaqd3P-Q_3.jpg,other-sign
331,./lenet_images/-7EfEHwbX48dAkPaqd3P-Q_4.jpg,other-sign
332,./lenet_images/-7EfEHwbX48dAkPaqd3P-Q_5.jpg,other-sign
333,./lenet_images/-7KTSzjHIc2tHq9h53pxRw_0.jpg,other-sign
334,./lenet_images/-7KTSzjHIc2tHq9h53pxRw_1.jpg,other-sign
335,./lenet_images/-7KTSzjHIc2tHq9h53pxRw_2.jpg,other-sign
336,./lenet_images/-7KTSzjHIc2tHq9h53pxRw_3.jpg,other-sign
337,./lenet_images/-7KTSzjHIc2tHq9h53pxRw_4.jpg,other-sign
338,./lenet_images/-7njPpiHROkOjrBeSzNiow_0.jpg,information--parking--g5
339,./lenet_images/-7njPpiHROkOjrBeSzNiow_1.jpg,information--parking--g5
340,./lenet_images/-7njPpiHROkOjrBeSzNiow_2.jpg,other-sign
341,./lenet_images/-7njPpiHROkOjrBeSzNiow_3.jpg,regulatory--no-u-turn--g3
342,./lenet_images/-7njPpiHROkOjrBeSzNiow_4.jpg,regulatory--maximum-speed-limit-40--g1
343,./lenet_images/-7NpuIYeinCc5Fr5a-8dFw_0.jpg,warning--y-roads--g1
344,./lenet_images/-7NpuIYeinCc5Fr5a-8dFw_1.jpg,other-sign
345,./lenet_images/-7s0hgNntE9RL5EZbekIAw_0.jpg,warning--uneven-road--g6
346,./lenet_images/-7s0hgNntE9RL5EZbekIAw_1.jpg,other-sign
347,./lenet_images/-7s0hgNntE9RL5EZbekIAw_2.jpg,other-sign
348,./lenet_images/-7s0hgNntE9RL5EZbekIAw_3.jpg,complementary--distance--g1
349,./lenet_images/-7T6CYXno0XYC4D70Vkw_g_0.jpg,other-sign
350,./lenet_images/-7T6CYXno0XYC4D70Vkw_g_1.jpg,regulatory--go-straight-or-turn-left--g1
351,./lenet_images/-7T6CYXno0XYC4D70Vkw_g_2.jpg,other-sign
352,./lenet_images/-7T6CYXno0XYC4D70Vkw_g_3.jpg,other-sign
353,./lenet_images/-7T6CYXno0XYC4D70Vkw_g_4.jpg,regulatory--bicycles-only--g1
354,./lenet_images/-7T6CYXno0XYC4D70Vkw_g_5.jpg,other-sign
355,./lenet_images/-7T6CYXno0XYC4D70Vkw_g_6.jpg,other-sign
356,./lenet_images/-7T6CYXno0XYC4D70Vkw_g_7.jpg,other-sign
357,./lenet_images/-7UY6VoU92Vw2K170kXwSw_0.jpg,warning--texts--g2
358,./lenet_images/-7UY6VoU92Vw2K170kXwSw_1.jpg,regulatory--one-way-left--g1
359,./lenet_images/-7UY6VoU92Vw2K170kXwSw_2.jpg,warning--road-narrows-right--g2
360,./lenet_images/-7UY6VoU92Vw2K170kXwSw_3.jpg,regulatory--no-entry--g1
361,./lenet_images/-7UY6VoU92Vw2K170kXwSw_4.jpg,other-sign
362,./lenet_images/-7UY6VoU92Vw2K170kXwSw_5.jpg,other-sign
363,./lenet_images/-7UY6VoU92Vw2K170kXwSw_6.jpg,other-sign
364,./lenet_images/-7UY6VoU92Vw2K170kXwSw_7.jpg,other-sign
365,./lenet_images/-7UY6VoU92Vw2K170kXwSw_8.jpg,regulatory--one-way-left--g3
366,./lenet_images/-7y_CDOozha64lkj4tf5Rg_0.jpg,other-sign
367,./lenet_images/-82y-KcR6EtdxdkOv5zzuA_0.jpg,regulatory--maximum-speed-limit-30--g1
368,./lenet_images/-82y-KcR6EtdxdkOv5zzuA_1.jpg,warning--road-bump--g1
369,./lenet_images/-82y-KcR6EtdxdkOv5zzuA_2.jpg,information--road-bump--g1
370,./lenet_images/-82y-KcR6EtdxdkOv5zzuA_3.jpg,regulatory--give-way-to-oncoming-traffic--g1
371,./lenet_images/-85tgQSn8P_MU20vzrdLUA_0.jpg,warning--curve-left--g2
372,./lenet_images/-8gGCNmssKxi0i41jKxvIA_0.jpg,warning--double-curve-first-right--g2
373,./lenet_images/-8gGCNmssKxi0i41jKxvIA_1.jpg,complementary--maximum-speed-limit-30--g1
374,./lenet_images/-8J4dSioWDgON1b3ELxwXQ_0.jpg,complementary--chevron-left--g1
375,./lenet_images/-8J4dSioWDgON1b3ELxwXQ_1.jpg,complementary--chevron-left--g1
376,./lenet_images/-8J4dSioWDgON1b3ELxwXQ_2.jpg,other-sign
377,./lenet_images/-8OfY0JR8o5dW2olNabnJg_0.jpg,other-sign
378,./lenet_images/-8OfY0JR8o5dW2olNabnJg_1.jpg,complementary--chevron-right--g1
379,./lenet_images/-8OfY0JR8o5dW2olNabnJg_2.jpg,warning--curve-right--g1
380,./lenet_images/-8OfY0JR8o5dW2olNabnJg_3.jpg,complementary--chevron-right--g1
381,./lenet_images/-8OfY0JR8o5dW2olNabnJg_4.jpg,complementary--chevron-right--g1
382,./lenet_images/-8OfY0JR8o5dW2olNabnJg_5.jpg,other-sign
383,./lenet_images/-8OfY0JR8o5dW2olNabnJg_6.jpg,complementary--chevron-right--g1
384,./lenet_images/-8TJUFEFlWeNqSE_a0Ebpw_0.jpg,warning--double-curve-first-right--g2
385,./lenet_images/-8TJUFEFlWeNqSE_a0Ebpw_1.jpg,other-sign
386,./lenet_images/-8TJUFEFlWeNqSE_a0Ebpw_2.jpg,other-sign
387,./lenet_images/-8TJUFEFlWeNqSE_a0Ebpw_3.jpg,other-sign
388,./lenet_images/-8TJUFEFlWeNqSE_a0Ebpw_4.jpg,other-sign
389,./lenet_images/-8yQdwfY_X4tKHyUSYdArQ_0.jpg,other-sign
390,./lenet_images/-9aWHPoWcbiAm7sHOaU-_g_0.jpg,regulatory--maximum-speed-limit-35--g2
391,./lenet_images/-9aWHPoWcbiAm7sHOaU-_g_1.jpg,other-sign
392,./lenet_images/-9aWHPoWcbiAm7sHOaU-_g_2.jpg,other-sign
393,./lenet_images/-9gmZrHmIvJ-m7IpZmGvWQ_0.jpg,warning--narrow-bridge--g1
394,./lenet_images/-9gmZrHmIvJ-m7IpZmGvWQ_1.jpg,other-sign
395,./lenet_images/-9gmZrHmIvJ-m7IpZmGvWQ_2.jpg,other-sign
396,./lenet_images/-9gmZrHmIvJ-m7IpZmGvWQ_3.jpg,other-sign
397,./lenet_images/-9m8UAxpfVRpZrWkKBruZg_0.jpg,other-sign
398,./lenet_images/-9m8UAxpfVRpZrWkKBruZg_1.jpg,other-sign
399,./lenet_images/-9m8UAxpfVRpZrWkKBruZg_2.jpg,other-sign
400,./lenet_images/-9m8UAxpfVRpZrWkKBruZg_3.jpg,other-sign
401,./lenet_images/-9m8UAxpfVRpZrWkKBruZg_4.jpg,other-sign
402,./lenet_images/-9m8UAxpfVRpZrWkKBruZg_5.jpg,other-sign
403,./lenet_images/-9MAab41h7dMsjPb8utadA_0.jpg,regulatory--turn-right-ahead--g1
404,./lenet_images/-9MAab41h7dMsjPb8utadA_1.jpg,regulatory--one-way-straight--g1
405,./lenet_images/-9MAab41h7dMsjPb8utadA_2.jpg,regulatory--turn-right-ahead--g1
406,./lenet_images/-9MAab41h7dMsjPb8utadA_3.jpg,other-sign
407,./lenet_images/-9MAab41h7dMsjPb8utadA_4.jpg,other-sign
408,./lenet_images/-9MAab41h7dMsjPb8utadA_5.jpg,other-sign
409,./lenet_images/-9MAab41h7dMsjPb8utadA_6.jpg,other-sign
410,./lenet_images/-9MAab41h7dMsjPb8utadA_7.jpg,other-sign
411,./lenet_images/-9MAab41h7dMsjPb8utadA_8.jpg,other-sign
412,./lenet_images/-9NjstZA2UgoVF2AE0uuQg_0.jpg,other-sign
413,./lenet_images/-9NjstZA2UgoVF2AE0uuQg_1.jpg,information--parking--g3
414,./lenet_images/-9NjstZA2UgoVF2AE0uuQg_2.jpg,regulatory--no-parking--g5
415,./lenet_images/-9NjstZA2UgoVF2AE0uuQg_3.jpg,regulatory--maximum-speed-limit-40--g1
416,./lenet_images/-9NjstZA2UgoVF2AE0uuQg_4.jpg,regulatory--no-parking--g5
417,./lenet_images/-9NjstZA2UgoVF2AE0uuQg_5.jpg,information--parking--g3
418,./lenet_images/-9NjstZA2UgoVF2AE0uuQg_6.jpg,other-sign
419,./lenet_images/-9NjstZA2UgoVF2AE0uuQg_7.jpg,other-sign
420,./lenet_images/-9NjstZA2UgoVF2AE0uuQg_8.jpg,other-sign
421,./lenet_images/-9NjstZA2UgoVF2AE0uuQg_9.jpg,other-sign
422,./lenet_images/-9NjstZA2UgoVF2AE0uuQg_10.jpg,other-sign
423,./lenet_images/-9NjstZA2UgoVF2AE0uuQg_11.jpg,other-sign
424,./lenet_images/-9NjstZA2UgoVF2AE0uuQg_12.jpg,other-sign
425,./lenet_images/-9NjstZA2UgoVF2AE0uuQg_13.jpg,other-sign
426,./lenet_images/-9NjstZA2UgoVF2AE0uuQg_14.jpg,information--parking--g3
427,./lenet_images/-9NjstZA2UgoVF2AE0uuQg_15.jpg,regulatory--no-parking--g5
428,./lenet_images/-9NjstZA2UgoVF2AE0uuQg_16.jpg,other-sign
429,./lenet_images/-9Rwv8nwRvau53Ravsn3-A_0.jpg,other-sign
430,./lenet_images/-9Rwv8nwRvau53Ravsn3-A_1.jpg,other-sign
431,./lenet_images/-9Rwv8nwRvau53Ravsn3-A_2.jpg,other-sign
432,./lenet_images/-9s41VI1tVoMhjTwKUMbnw_0.jpg,other-sign
433,./lenet_images/-9s41VI1tVoMhjTwKUMbnw_1.jpg,regulatory--maximum-speed-limit-70--g1
434,./lenet_images/-9s41VI1tVoMhjTwKUMbnw_2.jpg,other-sign
435,./lenet_images/-9sWbozs0bnlmVClSaEPvw_0.jpg,warning--uneven-road--g2
436,./lenet_images/-A0I13p2EKUmebBd_o1WAw_0.jpg,other-sign
437,./lenet_images/-A0I13p2EKUmebBd_o1WAw_1.jpg,other-sign
438,./lenet_images/-A0I13p2EKUmebBd_o1WAw_2.jpg,other-sign
439,./lenet_images/-A0I13p2EKUmebBd_o1WAw_3.jpg,other-sign
440,./lenet_images/-A0I13p2EKUmebBd_o1WAw_4.jpg,regulatory--shared-path-pedestrians-and-bicycles--g1
441,./lenet_images/-A0I13p2EKUmebBd_o1WAw_5.jpg,other-sign
442,./lenet_images/-A0I13p2EKUmebBd_o1WAw_6.jpg,regulatory--yield--g1
443,./lenet_images/-A0I13p2EKUmebBd_o1WAw_7.jpg,regulatory--keep-right--g1
444,./lenet_images/-A0I13p2EKUmebBd_o1WAw_8.jpg,other-sign
445,./lenet_images/-a8XFTioG-lcdbJbOhGe2g_0.jpg,other-sign
446,./lenet_images/-a8XFTioG-lcdbJbOhGe2g_1.jpg,other-sign
447,./lenet_images/-a8XFTioG-lcdbJbOhGe2g_2.jpg,other-sign
448,./lenet_images/-am4ZTaSfR52iVrV4GDC0w_0.jpg,other-sign
449,./lenet_images/-am4ZTaSfR52iVrV4GDC0w_1.jpg,warning--children--g2
450,./lenet_images/-am4ZTaSfR52iVrV4GDC0w_2.jpg,regulatory--pass-on-either-side--g2
451,./lenet_images/-am4ZTaSfR52iVrV4GDC0w_3.jpg,other-sign
452,./lenet_images/-am4ZTaSfR52iVrV4GDC0w_4.jpg,other-sign
453,./lenet_images/-aplBqvo1bbn6B1cv8J7Vg_0.jpg,other-sign
454,./lenet_images/-aplBqvo1bbn6B1cv8J7Vg_1.jpg,information--pedestrians-crossing--g1
455,./lenet_images/-aplBqvo1bbn6B1cv8J7Vg_2.jpg,other-sign
456,./lenet_images/-asE-g-kqSEenUxYHbzx_w_0.jpg,other-sign
457,./lenet_images/-asE-g-kqSEenUxYHbzx_w_1.jpg,other-sign
458,./lenet_images/-asE-g-kqSEenUxYHbzx_w_2.jpg,other-sign
459,./lenet_images/-asE-g-kqSEenUxYHbzx_w_3.jpg,other-sign
460,./lenet_images/-asE-g-kqSEenUxYHbzx_w_4.jpg,other-sign
461,./lenet_images/-asE-g-kqSEenUxYHbzx_w_5.jpg,other-sign
462,./lenet_images/-asE-g-kqSEenUxYHbzx_w_6.jpg,other-sign
463,./lenet_images/-asE-g-kqSEenUxYHbzx_w_7.jpg,other-sign
464,./lenet_images/-asE-g-kqSEenUxYHbzx_w_8.jpg,other-sign
465,./lenet_images/-asE-g-kqSEenUxYHbzx_w_9.jpg,other-sign
466,./lenet_images/-asE-g-kqSEenUxYHbzx_w_10.jpg,regulatory--no-bicycles--g2
467,./lenet_images/-asE-g-kqSEenUxYHbzx_w_11.jpg,regulatory--no-pedestrians--g2
468,./lenet_images/-asE-g-kqSEenUxYHbzx_w_12.jpg,regulatory--no-pedestrians--g2
469,./lenet_images/-asE-g-kqSEenUxYHbzx_w_13.jpg,regulatory--no-bicycles--g2
470,./lenet_images/-asE-g-kqSEenUxYHbzx_w_14.jpg,complementary--obstacle-delineator--g2
471,./lenet_images/-atcdeVXyV12nSP3piOdZg_0.jpg,other-sign
472,./lenet_images/-AUuWD_lvWvxTjoDe545xg_0.jpg,regulatory--maximum-speed-limit-40--g1
473,./lenet_images/-AUuWD_lvWvxTjoDe545xg_1.jpg,other-sign
474,./lenet_images/-AUuWD_lvWvxTjoDe545xg_2.jpg,other-sign
475,./lenet_images/-a_RYgpaeAVjHJc-KJnfug_0.jpg,regulatory--no-overtaking--g5
476,./lenet_images/-B0k5-dkhan6sBOvgi-o6A_0.jpg,regulatory--no-stopping--g15
477,./lenet_images/-B0k5-dkhan6sBOvgi-o6A_1.jpg,information--parking--g1
478,./lenet_images/-B0k5-dkhan6sBOvgi-o6A_2.jpg,other-sign
479,./lenet_images/-B0k5-dkhan6sBOvgi-o6A_3.jpg,regulatory--maximum-speed-limit-5--g1
480,./lenet_images/-B1KH1KVfNgqa1WfSAaWYg_0.jpg,complementary--maximum-speed-limit-15--g1
481,./lenet_images/-B1KH1KVfNgqa1WfSAaWYg_1.jpg,complementary--go-right--g1
482,./lenet_images/-B1KH1KVfNgqa1WfSAaWYg_2.jpg,other-sign
483,./lenet_images/-B1KH1KVfNgqa1WfSAaWYg_3.jpg,other-sign
484,./lenet_images/-B1KH1KVfNgqa1WfSAaWYg_4.jpg,other-sign
485,./lenet_images/-B1KH1KVfNgqa1WfSAaWYg_5.jpg,other-sign
486,./lenet_images/-B1KH1KVfNgqa1WfSAaWYg_6.jpg,other-sign
487,./lenet_images/-B1KH1KVfNgqa1WfSAaWYg_7.jpg,regulatory--yield--g1
488,./lenet_images/-B1KH1KVfNgqa1WfSAaWYg_8.jpg,other-sign
489,./lenet_images/-B1KH1KVfNgqa1WfSAaWYg_9.jpg,other-sign
490,./lenet_images/-B1KH1KVfNgqa1WfSAaWYg_10.jpg,warning--roundabout--g25
491,./lenet_images/-B1KH1KVfNgqa1WfSAaWYg_11.jpg,regulatory--go-straight-or-turn-left--g2
492,./lenet_images/-B1KH1KVfNgqa1WfSAaWYg_12.jpg,other-sign
493,./lenet_images/-B1KH1KVfNgqa1WfSAaWYg_13.jpg,warning--road-narrows-right--g2
494,./lenet_images/-B1KH1KVfNgqa1WfSAaWYg_14.jpg,regulatory--keep-right--g4
495,./lenet_images/-B1KH1KVfNgqa1WfSAaWYg_15.jpg,other-sign
496,./lenet_images/-B1KH1KVfNgqa1WfSAaWYg_16.jpg,complementary--chevron-right--g3
497,./lenet_images/-b3xoojXMvSE3Lw9YHZ55w_0.jpg,other-sign
498,./lenet_images/-b3xoojXMvSE3Lw9YHZ55w_1.jpg,regulatory--stop--g1
499,./lenet_images/-bagyBBZ-1RbPIwCtqSNlA_0.jpg,other-sign
500,./lenet_images/-bagyBBZ-1RbPIwCtqSNlA_1.jpg,other-sign
501,./lenet_images/-bagyBBZ-1RbPIwCtqSNlA_2.jpg,other-sign
502,./lenet_images/-bBjOpEEs8ArSZUuZNg4Vw_0.jpg,other-sign
503,./lenet_images/-bBjOpEEs8ArSZUuZNg4Vw_1.jpg,warning--crossroads--g3
504,./lenet_images/-bBjOpEEs8ArSZUuZNg4Vw_2.jpg,regulatory--no-parking--g2
505,./lenet_images/-bBjOpEEs8ArSZUuZNg4Vw_3.jpg,warning--crossroads--g3
506,./lenet_images/-bBjOpEEs8ArSZUuZNg4Vw_4.jpg,information--parking--g3
507,./lenet_images/-bBjOpEEs8ArSZUuZNg4Vw_5.jpg,other-sign
508,./lenet_images/-bBjOpEEs8ArSZUuZNg4Vw_6.jpg,other-sign
509,./lenet_images/-bBjOpEEs8ArSZUuZNg4Vw_7.jpg,other-sign
510,./lenet_images/-bBjOpEEs8ArSZUuZNg4Vw_8.jpg,other-sign
511,./lenet_images/-bBjOpEEs8ArSZUuZNg4Vw_9.jpg,other-sign
512,./lenet_images/-bBjOpEEs8ArSZUuZNg4Vw_10.jpg,other-sign
513,./lenet_images/-bBjOpEEs8ArSZUuZNg4Vw_11.jpg,other-sign
514,./lenet_images/-bb_Ov7jcrXLBUGEjT_Wkw_0.jpg,other-sign
515,./lenet_images/-bb_Ov7jcrXLBUGEjT_Wkw_1.jpg,other-sign
516,./lenet_images/-bb_Ov7jcrXLBUGEjT_Wkw_2.jpg,regulatory--u-turn--g1
517,./lenet_images/-bb_Ov7jcrXLBUGEjT_Wkw_3.jpg,complementary--obstacle-delineator--g2
518,./lenet_images/-bb_Ov7jcrXLBUGEjT_Wkw_4.jpg,regulatory--keep-left--g1
519,./lenet_images/-bb_Ov7jcrXLBUGEjT_Wkw_5.jpg,other-sign
520,./lenet_images/-bb_Ov7jcrXLBUGEjT_Wkw_6.jpg,other-sign
521,./lenet_images/-bb_Ov7jcrXLBUGEjT_Wkw_7.jpg,other-sign
522,./lenet_images/-bb_Ov7jcrXLBUGEjT_Wkw_8.jpg,other-sign
523,./lenet_images/-bb_Ov7jcrXLBUGEjT_Wkw_9.jpg,other-sign
524,./lenet_images/-bb_Ov7jcrXLBUGEjT_Wkw_10.jpg,information--pedestrians-crossing--g1
525,./lenet_images/-bb_Ov7jcrXLBUGEjT_Wkw_11.jpg,other-sign
526,./lenet_images/-bb_Ov7jcrXLBUGEjT_Wkw_12.jpg,other-sign
527,./lenet_images/-bb_Ov7jcrXLBUGEjT_Wkw_13.jpg,other-sign
528,./lenet_images/-bb_Ov7jcrXLBUGEjT_Wkw_14.jpg,other-sign
529,./lenet_images/-bb_Ov7jcrXLBUGEjT_Wkw_15.jpg,other-sign
530,./lenet_images/-bb_Ov7jcrXLBUGEjT_Wkw_16.jpg,other-sign
531,./lenet_images/-bb_Ov7jcrXLBUGEjT_Wkw_17.jpg,other-sign
532,./lenet_images/-bb_Ov7jcrXLBUGEjT_Wkw_18.jpg,other-sign
533,./lenet_images/-BcW_AJrB3opgO_6Ede2kg_0.jpg,regulatory--no-stopping--g2
534,./lenet_images/-bdvBN6YEhVvScDEOjxukA_0.jpg,other-sign
535,./lenet_images/-bdvBN6YEhVvScDEOjxukA_1.jpg,regulatory--go-straight--g1
536,./lenet_images/-bdvBN6YEhVvScDEOjxukA_2.jpg,regulatory--yield--g1
537,./lenet_images/-BDX6gq6sr_bMe2xLrzPEA_0.jpg,other-sign
538,./lenet_images/-BDX6gq6sr_bMe2xLrzPEA_1.jpg,regulatory--keep-right--g2
539,./lenet_images/-BDX6gq6sr_bMe2xLrzPEA_2.jpg,other-sign
540,./lenet_images/-BDX6gq6sr_bMe2xLrzPEA_3.jpg,regulatory--no-parking--g2
541,./lenet_images/-BDX6gq6sr_bMe2xLrzPEA_4.jpg,other-sign
542,./lenet_images/-beRiLdyaEnBx7oBtGsRwA_0.jpg,regulatory--bicycles-only--g1
543,./lenet_images/-beRiLdyaEnBx7oBtGsRwA_1.jpg,regulatory--no-overtaking--g1
544,./lenet_images/-beRiLdyaEnBx7oBtGsRwA_2.jpg,regulatory--go-straight--g1
545,./lenet_images/-beRiLdyaEnBx7oBtGsRwA_3.jpg,regulatory--no-parking-or-no-stopping--g2
546,./lenet_images/-beRiLdyaEnBx7oBtGsRwA_4.jpg,regulatory--yield--g1
547,./lenet_images/-beRiLdyaEnBx7oBtGsRwA_5.jpg,other-sign
548,./lenet_images/-beRiLdyaEnBx7oBtGsRwA_6.jpg,other-sign
549,./lenet_images/-BFA9HVpWeUoZDREdSQ7Eg_0.jpg,other-sign
550,./lenet_images/-BFA9HVpWeUoZDREdSQ7Eg_1.jpg,regulatory--stop--g1
551,./lenet_images/-BFA9HVpWeUoZDREdSQ7Eg_2.jpg,regulatory--keep-right--g1
552,./lenet_images/-BFA9HVpWeUoZDREdSQ7Eg_3.jpg,regulatory--priority-road--g4
553,./lenet_images/-BFA9HVpWeUoZDREdSQ7Eg_4.jpg,complementary--go-left--g1
554,./lenet_images/-BFA9HVpWeUoZDREdSQ7Eg_5.jpg,other-sign
555,./lenet_images/-BFA9HVpWeUoZDREdSQ7Eg_6.jpg,other-sign
556,./lenet_images/-BFA9HVpWeUoZDREdSQ7Eg_7.jpg,other-sign
557,./lenet_images/-BFA9HVpWeUoZDREdSQ7Eg_8.jpg,other-sign
558,./lenet_images/-BGe0U-lNgr-W-mnd-yhUw_0.jpg,other-sign
559,./lenet_images/-BGe0U-lNgr-W-mnd-yhUw_1.jpg,other-sign
560,./lenet_images/-BIXObU5Dbd_RwSUOSQ5WA_0.jpg,information--parking--g1
561,./lenet_images/-BIXObU5Dbd_RwSUOSQ5WA_1.jpg,other-sign
562,./lenet_images/-BIzgkjuczv-2q5clXUaVg_0.jpg,other-sign
563,./lenet_images/-BIzgkjuczv-2q5clXUaVg_1.jpg,other-sign
564,./lenet_images/-BIzgkjuczv-2q5clXUaVg_2.jpg,regulatory--no-parking--g5
565,./lenet_images/-BIzgkjuczv-2q5clXUaVg_3.jpg,other-sign
566,./lenet_images/-BIzgkjuczv-2q5clXUaVg_4.jpg,other-sign
567,./lenet_images/-BIzgkjuczv-2q5clXUaVg_5.jpg,other-sign
568,./lenet_images/-BIzgkjuczv-2q5clXUaVg_6.jpg,other-sign
569,./lenet_images/-bJ8s5skG4g-BK7vCPGo2Q_0.jpg,other-sign
570,./lenet_images/-bJ8s5skG4g-BK7vCPGo2Q_1.jpg,information--food--g2
571,./lenet_images/-bJ8s5skG4g-BK7vCPGo2Q_2.jpg,information--telephone--g2
572,./lenet_images/-bJ8s5skG4g-BK7vCPGo2Q_3.jpg,other-sign
573,./lenet_images/-bJ8s5skG4g-BK7vCPGo2Q_4.jpg,other-sign
574,./lenet_images/-bJ8s5skG4g-BK7vCPGo2Q_5.jpg,other-sign
575,./lenet_images/-bJ8s5skG4g-BK7vCPGo2Q_6.jpg,other-sign
576,./lenet_images/-bJ8s5skG4g-BK7vCPGo2Q_7.jpg,other-sign
577,./lenet_images/-bJ8s5skG4g-BK7vCPGo2Q_8.jpg,complementary--chevron-right--g1
578,./lenet_images/-bJ8s5skG4g-BK7vCPGo2Q_9.jpg,complementary--chevron-right--g1
579,./lenet_images/-bJ8s5skG4g-BK7vCPGo2Q_10.jpg,regulatory--road-closed-to-vehicles--g3
580,./lenet_images/-bJ8s5skG4g-BK7vCPGo2Q_11.jpg,other-sign
581,./lenet_images/-bJ8s5skG4g-BK7vCPGo2Q_12.jpg,other-sign
582,./lenet_images/-bJ8s5skG4g-BK7vCPGo2Q_13.jpg,complementary--chevron-right--g1
583,./lenet_images/-bjS8pTfX1ef5n9IL_h7yA_0.jpg,regulatory--one-way-left--g3
584,./lenet_images/-bjS8pTfX1ef5n9IL_h7yA_1.jpg,other-sign
585,./lenet_images/-bjS8pTfX1ef5n9IL_h7yA_2.jpg,other-sign
586,./lenet_images/-bjS8pTfX1ef5n9IL_h7yA_3.jpg,other-sign
587,./lenet_images/-bjS8pTfX1ef5n9IL_h7yA_4.jpg,other-sign
588,./lenet_images/-BlWD5yiCO2Yi9BLQsRkkg_0.jpg,regulatory--no-entry--g1
589,./lenet_images/-BlWD5yiCO2Yi9BLQsRkkg_1.jpg,regulatory--no-left-turn--g3
590,./lenet_images/-BlWD5yiCO2Yi9BLQsRkkg_2.jpg,other-sign
591,./lenet_images/-BlWD5yiCO2Yi9BLQsRkkg_3.jpg,other-sign
592,./lenet_images/-BlWD5yiCO2Yi9BLQsRkkg_4.jpg,other-sign
593,./lenet_images/-BlWD5yiCO2Yi9BLQsRkkg_5.jpg,other-sign
594,./lenet_images/-borq7259ftPnkkm7L38FQ_0.jpg,regulatory--maximum-speed-limit-40--g1
595,./lenet_images/-borq7259ftPnkkm7L38FQ_1.jpg,other-sign
596,./lenet_images/-bqCrM4iIRmKRbX9-WEejQ_0.jpg,regulatory--no-overtaking--g2
597,./lenet_images/-bqCrM4iIRmKRbX9-WEejQ_1.jpg,warning--crossroads--g3
598,./lenet_images/-bqCrM4iIRmKRbX9-WEejQ_2.jpg,warning--other-danger--g3
599,./lenet_images/-bqCrM4iIRmKRbX9-WEejQ_3.jpg,other-sign
600,./lenet_images/-bqCrM4iIRmKRbX9-WEejQ_4.jpg,other-sign
601,./lenet_images/-bS1G5NG29MpC22u-IPIVA_0.jpg,other-sign
602,./lenet_images/-bS1G5NG29MpC22u-IPIVA_1.jpg,other-sign
603,./lenet_images/-BSJS6AGCbIkLLFXpAvHIQ_0.jpg,other-sign
604,./lenet_images/-BSJS6AGCbIkLLFXpAvHIQ_1.jpg,other-sign
605,./lenet_images/-BSJS6AGCbIkLLFXpAvHIQ_2.jpg,other-sign
606,./lenet_images/-BSJS6AGCbIkLLFXpAvHIQ_3.jpg,other-sign
607,./lenet_images/-BSJS6AGCbIkLLFXpAvHIQ_4.jpg,other-sign
608,./lenet_images/-BSJS6AGCbIkLLFXpAvHIQ_5.jpg,other-sign
609,./lenet_images/-BSJS6AGCbIkLLFXpAvHIQ_6.jpg,other-sign
610,./lenet_images/-BSJS6AGCbIkLLFXpAvHIQ_7.jpg,other-sign
611,./lenet_images/-BSJS6AGCbIkLLFXpAvHIQ_8.jpg,other-sign
612,./lenet_images/-BSJS6AGCbIkLLFXpAvHIQ_9.jpg,other-sign
